episode,rewards,lengths
0,-35.13675325977689,200
1,-9.036942977658796,200
2,-4.3320366711051115,200
3,-6.220851634870598,200
4,-4.999384735021474,200
5,-9.976662748022727,200
6,-7.751476411272436,200
7,-5.258913536771271,200
8,-8.04299693276862,200
9,-9.430464010702243,200
10,-6.7156165687336635,200
11,-6.714833940113147,200
12,-13.944927772975648,200
13,-11.002562020403012,200
14,-12.423637707700287,200
15,-5.790776439770231,200
16,-12.410746996741784,200
17,-6.55651121732373,200
18,-6.980158783973297,200
19,-8.146818535606565,200
20,-7.153357804359152,200
21,-5.840402847319027,200
22,-6.553001409581895,200
23,-6.290818216854385,200
24,-6.668069808454227,200
25,-9.348000275328555,200
26,-6.838377331816693,200
27,-11.564719876290148,200
28,-7.466965780931235,200
29,-10.536173789958054,200
30,-10.71147884682357,200
31,-9.337677106766076,200
32,-8.252860784540175,200
33,-7.257335820253122,200
34,-10.560375278013344,200
35,-12.881973639025217,200
36,-13.22630663210775,200
37,-6.7895331567014185,200
38,-10.060860024938021,200
39,-8.192051051195481,200
40,-8.88958236341798,200
41,-11.263118485394799,200
42,-9.914017578441607,200
43,-7.408977743996162,200
44,-8.238527416056051,200
45,-13.217759003662106,200
46,-8.633578876775163,200
47,-8.435485629905338,200
48,-7.517471996523579,200
49,-8.216893290615188,200
50,-7.798511411447688,200
51,-13.504249004269376,200
52,-7.803262521011947,200
53,-9.685813240993467,200
54,-12.757821341050416,200
55,-9.952869864955444,200
56,-7.846512706202303,200
57,-13.619158635361334,200
58,-12.042753219463888,200
59,-7.496464618298973,200
60,-7.847254724275324,200
61,-7.929805541627784,200
62,-6.925896521531519,200
63,-11.740455412063456,200
64,-8.115824701024119,200
65,-11.376505309160756,200
66,-9.449383830299206,200
67,-11.579182060022589,200
68,-13.820443757921904,200
69,-9.636520057400007,200
70,-9.3225496583471,200
71,-14.185857841752586,200
72,-12.858570065765099,200
73,-14.300659821119828,200
74,-11.37968594534483,200
75,-9.399702243635582,200
76,-11.230681073840731,200
77,-7.903559770304153,200
78,-7.8362805850941255,200
79,-10.52087389714898,200
80,-10.964297662306233,200
81,-14.86731316484809,200
82,-8.282119705220415,200
83,-8.759009296866079,200
84,-10.536439242662212,200
85,-7.729618438569644,200
86,-12.638158103223239,200
87,-8.816470766149292,200
88,-7.837468713159025,200
89,-8.197625211147212,200
90,-7.742626498523414,200
91,-10.466376925921509,200
92,-14.368096739562992,200
93,-12.162138982492907,200
94,-11.499050219510321,200
95,-8.001993899840315,200
96,-11.496401542588448,200
97,-9.780594227576664,200
98,-6.926183613931922,200
99,-13.919218972080895,200
100,-8.77436015936012,200
101,-8.763691858941913,200
102,-11.25897970835497,200
103,-8.341404091263325,200
104,-9.196982462563774,200
105,-8.866980497292364,200
106,-9.059819151196105,200
107,-8.709694855347372,200
108,-9.299614061483362,200
109,-9.097536087608212,200
110,-10.070699478643544,200
111,-8.120915151946546,200
112,-10.137169214384828,200
113,-10.229687414033512,200
114,-9.201829826338033,200
115,-9.108652088976772,200
116,-10.382091699525127,200
117,-9.166097753211815,200
118,-12.218136282485384,200
119,-10.98441401561,200
120,-8.628696220178055,200
121,-9.301901164589912,200
122,-9.626555882541123,200
123,-11.57823586669334,200
124,-11.834861977282197,200
125,-8.48172516624367,200
126,-7.493252770832585,200
127,-8.413860664028263,200
128,-9.845905766091121,200
129,-8.703295137493281,200
130,-11.40204619902213,200
131,-9.170687174096017,200
132,-11.31043575823031,200
133,-10.606530650634593,200
134,-8.680234558182102,200
135,-12.984699480463718,200
136,-9.819561415082855,200
137,-8.76075747895159,200
138,-9.55969916217888,200
139,-9.540872381547011,200
140,-8.874588724918452,200
141,-8.484054130698594,200
142,-10.00114538863009,200
143,-9.309708255501457,200
144,-8.611384900025712,200
145,-9.786989832327151,200
146,-10.654479235079847,200
147,-8.746730454927691,200
148,-8.861673414413481,200
149,-9.752009563161318,200
150,-11.277070793992376,200
151,-12.352548397157586,200
152,-9.873288805891304,200
153,-7.463819620396679,200
154,-8.097815643138187,200
155,-8.60348147150539,200
156,-9.183523454005082,200
157,-11.770488089257428,200
158,-10.107451842058271,200
159,-9.963229134188378,200
160,-11.135002867346373,200
161,-10.170888352202772,200
162,-10.478328211699976,200
163,-8.759909960995746,200
164,-9.961872542147335,200
165,-8.03540888400443,200
166,-8.76141854112178,200
167,-7.558782246799867,200
168,-8.543661708512936,200
169,-8.163415308053057,200
170,-10.078768142785421,200
171,-7.510958354044193,200
