episode,rewards,lengths
0,-37.42692758198724,200
1,-8.293944759965255,200
2,-5.523678150424569,200
3,-7.865340239287914,200
4,-8.667683139865728,200
5,-9.076485988152752,200
6,-9.563970425817997,200
7,-15.366579287932375,200
8,-9.563897479649489,200
9,-7.671104562449616,200
10,-12.561407009820549,200
11,-9.619847050399208,200
12,-6.880819299138866,200
13,-6.6748154669985444,200
14,-11.45785843523977,200
15,-8.546690150014951,200
16,-9.589778513376713,200
17,-7.313709999517116,200
18,-8.04753261530736,200
19,-6.691894907401267,200
20,-13.092813502662379,200
21,-7.6007034180476225,200
22,-8.95717068826158,200
23,-15.340767784267726,200
24,-9.741356637371947,200
25,-8.592469258176852,200
26,-8.372131371480245,200
27,-8.3750128461809,200
28,-9.45703190641006,200
29,-6.714821938276739,200
30,-7.924213870948353,200
31,-13.789014956229062,200
32,-10.165627724029159,200
33,-11.924786278893034,200
34,-7.643612462056508,200
35,-8.863491092282462,200
36,-9.57151041049226,200
37,-8.088324888975055,200
38,-10.817312689358392,200
39,-9.66969188888212,200
40,-9.790886914456463,200
41,-12.43002307614851,200
42,-11.49894040515004,200
43,-10.06584124415047,200
44,-10.65793679459257,200
45,-8.631108961817294,200
46,-13.164726653185731,200
47,-17.59204927211927,200
48,-10.60906927746682,200
49,-8.530418899369586,200
50,-13.151695386744091,200
51,-13.083537056511844,200
52,-12.139938563717742,200
53,-8.911234156954642,200
54,-13.916449436555418,200
55,-9.233174669562626,200
56,-10.613817621448266,200
57,-9.734749475854896,200
58,-10.376820297919899,200
59,-10.823794000110366,200
60,-12.238906624390305,200
61,-10.965948112626467,200
62,-10.857381013410615,200
63,-11.813030209866689,200
64,-9.150959113596025,200
65,-10.949196794780182,200
66,-13.796490406768603,200
67,-13.15412914563843,200
68,-10.616620181353834,200
69,-13.251281694449075,200
70,-14.681232980987925,200
71,-10.44833943186105,200
72,-8.739877949486043,200
73,-10.336919084595667,200
74,-7.772113340375534,200
75,-9.475228442819873,200
76,-9.06236480488759,200
77,-13.463355698279335,200
78,-13.463824048094962,200
79,-11.464380349364335,200
80,-9.967657607186112,200
81,-10.328352827256998,200
82,-10.90487734964268,200
83,-9.118678659127196,200
84,-12.140519669370102,200
85,-10.611143864181832,200
86,-13.371479993125835,200
87,-9.324609341170525,200
88,-10.025605450407514,200
89,-16.957075142317464,200
90,-12.905021223862997,200
91,-10.068897835085984,200
92,-13.492488091103072,200
93,-10.649148948050323,200
94,-15.517500911886625,200
95,-12.781494258876851,200
96,-9.65436499155656,200
97,-15.549010664745136,200
98,-13.059083368244831,200
99,-10.899542615022032,200
100,-11.710851395638066,200
101,-10.424798283799483,200
102,-11.518132821074493,200
103,-10.95337227496157,200
104,-9.96026769921664,200
105,-10.489908390580734,200
106,-9.636932153691008,200
107,-11.082721251582901,200
108,-16.413109478880664,200
109,-14.291726186940219,200
110,-9.679841554106316,200
111,-11.574884414723817,200
112,-8.062195449070806,200
113,-8.047864116023222,200
114,-9.872396702743234,200
115,-12.988013829286794,200
116,-9.457008118126788,200
117,-10.51330973810985,200
118,-10.711967621547554,200
119,-8.846458156907719,200
120,-13.084699693101147,200
121,-9.255568849577681,200
122,-8.204607421810916,200
123,-9.642165641076891,200
124,-13.460599366362464,200
125,-12.447557924154237,200
126,-10.54220061404343,200
127,-13.495913529282397,200
128,-9.737180929812698,200
129,-8.240496871988038,200
130,-8.080735902488659,200
131,-9.657043425102163,200
132,-7.811940157921128,200
133,-11.557101414745496,200
134,-12.7265132773887,200
135,-7.921831317362017,200
136,-15.014499717050803,200
137,-9.207419027137158,200
138,-11.751146687268683,200
139,-9.467543189219061,200
140,-10.598221751352469,200
141,-8.088549650454626,200
142,-10.314451674259274,200
