episode,rewards,lengths
0,-31.846986774276942,200
1,-5.43564274165989,200
2,-9.741031656559526,200
3,-10.194715675778427,200
4,-9.647896161862601,200
5,-14.358927161434808,200
6,-10.605865342509226,200
7,-6.936180029480985,200
8,-10.519429198595843,200
9,-5.9997589835239165,200
10,-10.771226854126708,200
11,-13.652362271597607,200
12,-10.630940591933125,200
13,-13.763948907551875,200
14,-8.988176753264412,200
15,-9.922377788920278,200
16,-10.373434874427982,200
17,-7.245008237128967,200
18,-14.120612878891668,200
19,-7.121810243904546,200
20,-14.000883490620977,200
21,-10.910141714966233,200
22,-11.369984109172647,200
23,-12.868266585216405,200
24,-8.74979166162525,200
25,-8.703374682816712,200
26,-8.971863307911416,200
27,-8.586319530280432,200
28,-12.230158878886067,200
29,-11.129879561392729,200
30,-6.864863672221382,200
31,-7.900127179174306,200
32,-14.026465867000166,200
33,-10.142750693257193,200
34,-8.944282038756093,200
35,-12.867035654785663,200
36,-8.790875304319945,200
37,-10.553764590371248,200
38,-14.497506864072989,200
39,-9.725019778162402,200
40,-9.916193294861491,200
41,-10.464381553508304,200
42,-15.346863643906586,200
43,-13.683108518624756,200
44,-8.398346890809052,200
45,-8.350316334586445,200
46,-8.300528060546624,200
47,-9.280982177239089,200
48,-12.196297618766033,200
49,-10.70150628691483,200
50,-12.553244509724552,200
51,-8.236518332282733,200
52,-11.786346734016679,200
53,-9.469856708344322,200
54,-12.663991163806251,200
55,-9.758156808956144,200
56,-8.759859623724003,200
57,-9.734005499505814,200
58,-12.084592204617353,200
59,-7.188600066660968,200
60,-7.047695062349475,200
61,-9.391687108048036,200
62,-9.809914394349242,200
63,-13.29559075919838,200
64,-11.899867529928759,200
65,-10.218910531864111,200
66,-7.214011548924225,200
67,-11.011523906031737,200
68,-8.30530329285207,200
69,-15.550532878357467,200
70,-15.753084386272116,200
71,-8.149590927401205,200
72,-9.116768817505303,200
73,-10.837046669217475,200
74,-9.150053523728435,200
75,-9.428547479872284,200
76,-10.050847018941006,200
77,-10.11228721081587,200
78,-8.207668873905028,200
79,-14.353117908201638,200
80,-8.529473072898275,200
81,-14.743692097312232,200
82,-7.477352492181042,200
83,-14.895819556083339,200
84,-14.679703593267632,200
85,-8.112749190933105,200
86,-11.497952865930563,200
87,-9.369355404900618,200
88,-8.332954950351466,200
89,-9.515393188969806,200
90,-16.932698904676993,200
91,-9.018974181299612,200
92,-13.547526699379464,200
93,-8.703510609476249,200
94,-11.412827647898816,200
95,-8.391106295435824,200
96,-10.067366026343514,200
97,-8.644846185995716,200
98,-12.737760777950163,200
99,-11.16899917775538,200
100,-9.809608058984825,200
101,-10.22112182269529,200
102,-11.160887640082455,200
103,-9.665764592005509,200
104,-12.71232814611217,200
105,-14.409016398055911,200
106,-11.395994941570871,200
107,-8.570099817194473,200
108,-13.6431851202456,200
109,-10.245357567852405,200
110,-9.562577558011766,200
111,-10.376552794047521,200
112,-10.47913345078131,200
113,-9.774562888732847,200
114,-9.97377858337198,200
115,-12.518301296547454,200
116,-11.591029959966306,200
117,-11.441388359450116,200
118,-8.994853062116615,200
119,-9.094711303995838,200
120,-18.258621773049196,200
121,-9.796835542826543,200
122,-10.34797398961482,200
123,-10.8409306239249,200
124,-8.485616608883621,200
125,-8.841746347432723,200
126,-12.821689352011967,200
127,-12.430774390420163,200
128,-10.762614362929613,200
129,-9.467770116745937,200
130,-7.834482733200263,200
131,-9.525870994620709,200
132,-9.81151778561164,200
133,-9.75316561916665,200
134,-10.809748979983748,200
135,-10.027226189582358,200
136,-16.875496559961373,200
137,-8.677865448642347,200
138,-9.43250345029144,200
139,-8.66713242370487,200
140,-12.353239031003566,200
141,-9.38191404405963,200
142,-9.553622870688654,200
143,-13.523865892364917,200
144,-10.621878304884472,200
145,-10.522238252334889,200
146,-8.749023534638782,200
147,-8.846702009706943,200
148,-10.772040277268495,200
149,-15.499029112653611,200
150,-8.600952224471166,200
151,-10.730994766308132,200
152,-8.880617296137306,200
153,-13.526510354028932,200
154,-12.793674538362467,200
155,-11.003888882176007,200
156,-9.8274786000929,200
157,-10.51367290134542,200
158,-16.460035631680547,200
159,-9.007008098808058,200
160,-15.07115469152187,200
161,-9.667988671597119,200
162,-10.67394364598562,200
163,-10.982170358582303,200
164,-11.90627508883326,200
165,-11.16465861149081,200
166,-10.456375879478637,200
167,-15.348552196032806,200
168,-8.937468718214527,200
169,-10.18443567447659,200
170,-9.510427651876846,200
171,-10.646774533114774,200
172,-9.04055085286168,200
173,-9.861778413955001,200
174,-12.34419179960592,200
175,-9.033604378978973,200
176,-8.293134257410642,200
177,-13.387808587895712,200
178,-15.076971912625304,200
179,-10.198525806584408,200
180,-11.026662969076229,200
181,-10.639672522371523,200
182,-10.925156919171181,200
183,-12.003187877038515,200
184,-9.535553222108197,200
185,-11.155159857255981,200
186,-9.074657909608105,200
187,-10.013753098162255,200
188,-10.252601969012456,200
189,-9.677391714856402,200
190,-10.33189542113924,200
191,-10.524014600756034,200
192,-10.429890393237404,200
193,-14.341646446625742,200
194,-13.63065925310639,200
195,-11.401942127097538,200
196,-9.878749583729654,200
197,-9.148316280532347,200
198,-14.893742002166007,200
199,-9.096899324570655,200
200,-9.024510064052361,200
201,-10.63438236487301,200
202,-10.676276095355371,200
203,-10.17866034871908,200
204,-15.364102582461356,200
205,-11.789584341068894,200
206,-9.22282230050017,200
207,-13.244895289459322,200
208,-10.535456151926795,200
209,-9.354667310156618,200
210,-7.805427398075323,200
211,-9.196356604290997,200
212,-11.03012192030655,200
213,-12.833629464552953,200
214,-9.214438045255287,200
215,-8.912564916031927,200
216,-9.191470524354603,200
217,-10.772894488383175,200
218,-9.037313846889512,200
219,-9.46634355537712,200
220,-11.051912024876327,200
221,-14.45400327983804,200
222,-13.177102765579082,200
223,-9.503079683697184,200
224,-11.438313874047447,200
225,-11.987923945283084,200
226,-15.582233023050458,200
227,-9.967348530632165,200
228,-9.129576599764125,200
229,-15.04377656425529,200
230,-13.917925818375108,200
231,-8.379563439955284,200
232,-8.940183489570684,200
233,-9.10175971503256,200
234,-10.403124474953396,200
235,-14.378987644068562,200
236,-10.795851158460327,200
237,-10.272627419525767,200
238,-11.592548497878072,200
239,-11.994389342800016,200
240,-9.238045051877927,200
241,-9.739294632546128,200
242,-14.058226682422925,200
243,-15.764738182715702,200
244,-16.048476156957015,200
245,-10.86722072279142,200
246,-11.31545297042484,200
247,-14.547904043133977,200
248,-10.211540906973127,200
249,-10.084372728882965,200
250,-11.238062451390283,200
251,-10.274045595462768,200
252,-9.160254244015132,200
253,-9.988359442597435,200
254,-10.714615384363224,200
255,-12.419933241653244,200
256,-13.16803980038027,200
257,-10.198066488166287,200
258,-11.064364519252296,200
259,-10.385072805304876,200
260,-11.441661578679465,200
261,-10.077074815668043,200
262,-10.50190650473058,200
263,-10.612393388212444,200
264,-8.024635161404886,200
265,-12.209644364030222,200
266,-8.809094473039421,200
267,-9.036871196569917,200
268,-10.228662205411394,200
269,-12.07121929629958,200
270,-11.314246753013904,200
271,-11.11175981879409,200
