episode,rewards,lengths
0,-16.973934084518973,10
1,-4.185991695985677,23
2,-3.6628923331592915,33
3,-21.109626881625452,400
4,-2.121624699289604,59
5,-0.45490807247273907,71
6,-0.773656877763409,21
7,-0.7673700692020956,18
8,-11.750451174154984,400
9,-0.6552251809443944,24
10,-0.5286276321388566,13
11,-13.232199025476687,400
12,-1.8052849614838506,68
13,-0.47901862256904115,22
14,-1.0109272231025037,56
15,-2.8391054921851238,78
16,-1.8556035655055032,46
17,-1.388734335758929,35
18,-1.0199977611320965,41
19,-1.8105554057875597,94
20,-0.41591355977811695,26
21,-1.1501379514402081,130
22,-1.4711190887418697,57
23,-1.7821676005509006,56
24,-1.1101201971567578,38
25,-0.5162751580451616,13
26,-0.21335293612972844,23
27,-2.93402582840365,87
28,-3.5887854439267883,114
29,-0.3999460623088421,12
30,-1.4738901935429387,52
31,-3.5201785902278933,90
32,-2.525162779756429,60
33,-2.1351659738710747,55
34,-1.419130526591241,62
35,-1.5253821704766872,53
36,-0.36706142199400593,13
37,-0.33772381030965426,13
38,-0.6484393133220377,24
39,-0.5487358786448626,24
40,-2.7899265816194943,93
41,-11.954863990547477,400
42,-0.5500144826467708,22
43,-11.135924960982786,400
44,-0.19575248980474244,15
45,-0.6981679585743118,41
46,-12.719244878513065,400
47,-0.7047818671896575,34
48,-1.570136792970419,54
49,-3.136891505933619,143
50,-0.3956593955034214,25
51,-1.0126212485879,28
52,-0.19190602948140684,71
53,-0.7448912522592839,32
54,-0.6833630507382454,17
55,-0.46359221831719954,12
56,-0.4136613497541432,16
57,-6.464854769126172,186
58,-0.9312805324746195,45
59,-1.105971999920613,54
60,-0.51735086303829,33
61,-1.1606566808435688,24
62,-0.9674623120242697,36
63,-0.4217260899907958,15
64,-2.1125514923451396,72
65,-1.9253179605086643,47
66,-0.26115500949847753,14
67,-1.0099111596244545,19
68,-1.0570974146310161,20
69,-1.8457337483059353,43
70,-2.2999750808918047,58
71,-0.275653790308175,15
72,-0.49291279644297503,33
73,-0.6713275262441374,21
74,-1.1148213632762165,49
75,-3.8722971374647583,121
76,-0.6524479824383562,14
77,-1.1081969414678878,29
78,-0.5769177845678991,45
79,-4.849062377785246,157
80,-0.2131125076422898,16
81,-1.060369173534806,70
82,-0.7900819120190663,25
83,-11.60213702989445,400
84,-0.4539775169656424,23
85,-9.740608778287084,400
86,-0.8507816340361779,21
87,-0.7159483659031247,20
88,-0.3829557224811464,24
89,-1.3193935503990897,52
90,-9.909009585035053,400
91,-1.5268173854477527,37
92,-2.068548701788137,55
93,-0.7687324146160687,32
94,-0.5986960863386338,30
95,-1.464601592983899,57
96,-1.7929759788959385,52
97,-0.5506165418739901,20
98,-0.9008017530234365,25
99,-12.012757870902174,400
100,-2.9987015095249268,124
101,-2.130500137471541,70
102,-0.7659689812503842,14
103,-0.4463961077057247,17
104,-0.9943753120835289,26
105,-4.109668461800847,101
106,-0.35113370728895,38
107,-0.6162145766345817,23
108,-1.7822657054400308,29
109,-2.36957297514989,62
110,-1.3917991632613074,53
111,-1.7918552378389438,48
112,-0.4241846286561429,17
113,-0.5928153184787524,20
114,-1.6050621997668455,28
115,-0.6518061999128264,27
116,-2.9819228057769176,85
117,-0.6865580654923766,26
118,-1.5809550511365766,52
119,-1.0793676325852761,36
120,-0.6233360412418194,29
121,-1.1289351509984704,22
122,-1.0507408902787763,34
123,-1.216026210118729,38
124,-0.6508984360175595,22
125,-1.831460091833836,40
126,-1.653682869754798,49
127,-0.24546980591007372,22
128,-2.795926143465499,74
129,-1.5992581003708441,47
130,-1.0186443884300431,49
131,-1.3694381791956385,46
132,-1.6457241007379295,90
133,-0.6110331381029986,47
134,-1.534190643714563,43
135,-0.2231657033795106,36
136,-0.45907325466576965,14
137,-0.457074876178621,12
138,-2.5869392300035994,78
139,-0.9475053007173005,23
140,-0.0811086086928621,16
141,-0.272390296229053,27
142,-4.108687547645493,145
143,-0.17201544884248596,11
144,-1.6552312813016001,47
145,0.09169387465680869,18
146,-0.6587279280446107,26
147,-1.7485169876769138,53
148,-1.581169795454855,48
149,-0.32591637090840975,31
150,-1.3641804682838634,56
151,-2.6602420693983526,92
152,-0.13758933093729137,11
153,-1.4498247715414487,31
154,-3.09045282850724,118
155,-0.6391503192131793,14
156,-1.162157261456866,37
157,-1.9460637859663006,44
158,-0.1272438201765017,12
159,-0.9866919134229386,39
160,-0.2879149251277685,21
161,-0.7533015770087058,35
162,-0.8540681573613174,20
163,-1.622381663324253,72
164,-10.69344261172519,400
165,-1.0371181413265937,76
166,-0.5246097965189538,13
167,-2.007600815767014,47
168,-1.4795707490437409,70
169,-3.348656494819419,101
170,-3.256796439526251,99
171,-0.5297032879544308,13
172,-1.3340725829717097,39
173,-0.3536455913109922,12
