episode,rewards,lengths
0,-32.75830267493415,200
1,-7.619199874323926,200
2,-9.07546886004865,200
3,-6.653725373105213,200
4,-11.024137998401349,200
5,-6.716199710081316,200
6,-6.807557957453488,200
7,-6.095091731737688,200
8,-6.017300227235399,200
9,-10.328463466187578,200
10,-8.509018582498932,200
11,-11.125570207790636,200
12,-7.962079184676392,200
13,-7.159551860170217,200
14,-10.32714342319049,200
15,-7.980707535219923,200
16,-7.146714744900208,200
17,-7.329427317070719,200
18,-10.576631865855736,200
19,-9.03722167986451,200
20,-7.564808409053874,200
21,-9.011456627539232,200
22,-10.834445893270402,200
23,-10.07475498941172,200
24,-9.047254017188099,200
25,-12.598098070487886,200
26,-8.938054684818443,200
27,-9.585894293803246,200
28,-8.203593172737515,200
29,-15.760807781751557,200
30,-9.478324856512934,200
31,-8.36278068361958,200
32,-8.158485659787665,200
33,-7.063477155315314,200
34,-14.615520626829218,200
35,-10.831440495996471,200
36,-12.20712211645633,200
37,-12.405368947346583,200
38,-8.748676768964712,200
39,-8.433256667397096,200
40,-9.717911669981664,200
41,-11.230324806338775,200
42,-15.732702279520911,200
43,-8.31914044049874,200
44,-12.240480781269675,200
45,-12.823935805739223,200
46,-9.44784169847707,200
47,-8.562022955135756,200
48,-8.587610292144904,200
49,-11.647868588875056,200
50,-13.364893271377191,200
51,-9.790996502063184,200
52,-10.3499824019635,200
53,-11.034459721559307,200
54,-12.06745325094107,200
55,-10.523646294722527,200
56,-11.584505544990222,200
57,-11.415470805525542,200
58,-9.842607709369899,200
59,-7.806014986355253,200
60,-8.78005585833914,200
61,-11.050824382532936,200
62,-13.973779279558304,200
63,-9.136508233486035,200
64,-12.251154953298366,200
65,-11.245490051947982,200
66,-10.935748857409315,200
67,-9.575788117164503,200
68,-14.778675615672624,200
69,-12.148970451033106,200
70,-10.685732414637098,200
71,-15.075089467228857,200
72,-11.248060090375631,200
73,-8.99286026592923,200
74,-11.338982620234818,200
75,-12.12921411736161,200
76,-11.607245612658907,200
77,-12.248157750958995,200
78,-11.077058796328487,200
79,-9.537799802396496,200
80,-14.020037158237606,200
81,-11.63014147826663,200
82,-8.79668268513786,200
83,-10.772469148221916,200
84,-9.424919582992414,200
85,-11.798716613523236,200
86,-9.175376565918162,200
87,-11.70523553954362,200
88,-11.421456407061253,200
89,-11.941703394161408,200
90,-11.963299369317355,200
91,-10.14505933266719,200
92,-10.998970294936662,200
93,-12.315926048619257,200
94,-11.158828536429583,200
95,-15.657109460070341,200
96,-12.399112739273555,200
97,-12.069753637177465,200
98,-11.395878760375215,200
99,-12.362412080568662,200
100,-11.33180007760273,200
101,-11.753359035711393,200
102,-14.94478019406409,200
103,-11.969909790492098,200
104,-12.048920222683947,200
105,-11.733754027394063,200
106,-11.88562594330033,200
107,-11.009520866587602,200
108,-12.998593590032797,200
109,-12.816675431499407,200
110,-11.702982636309743,200
111,-10.541223110558484,200
112,-11.753581427409511,200
113,-19.522216187447285,200
114,-10.343101894264143,200
115,-12.027636242984643,200
116,-12.865127239587235,200
117,-12.691550421158373,200
118,-10.551643505839273,200
119,-14.371039135527083,200
120,-11.280851331851997,200
121,-11.872784477377161,200
122,-10.766139092264298,200
123,-12.156962054097711,200
124,-8.867542541875919,200
125,-8.865032669264863,200
126,-10.846676172822441,200
127,-11.539644711955619,200
128,-11.879219008033894,200
129,-13.07712560483181,200
130,-11.322917953991531,200
131,-11.906731833989324,200
132,-12.919109153666652,200
133,-10.262091125123291,200
134,-9.648905495743037,200
135,-11.778517688652459,200
136,-11.867515798399014,200
137,-11.341550342123544,200
138,-7.47730353267362,200
139,-11.222386826017013,200
140,-11.088801052663735,200
141,-8.62960926468285,200
142,-8.707727219444253,200
143,-11.059613798418656,200
144,-7.4099621459065235,200
145,-9.098620544917253,200
146,-12.125245074537412,200
147,-9.586608977676603,200
148,-12.216662930463118,200
149,-11.56973840198929,200
