episode,rewards,lengths
0,-15.385676792189395,96
1,-3.6201040860442175,67
2,-4.525645705207661,34
3,-5.25867801966339,91
4,-2.9754752007411245,49
5,-2.4441843851970546,50
6,-3.2258804032707036,42
7,-1.4691559825264267,19
8,-3.3270553850422036,37
9,-15.824303310306906,400
10,-1.7330722711633195,27
11,-0.9063886054912715,26
12,-1.727882861110584,72
13,-2.1400721044643523,42
14,-12.775039023218667,400
15,-1.5990751902844493,25
16,-12.37947515419087,400
17,-0.32529545094459095,14
18,-0.6686865923058627,37
19,-0.5380739287049422,14
20,-0.3417613851518752,35
21,-2.862625171681442,93
22,-11.887759319185424,400
23,-0.7716168449851245,68
24,-1.4030349463996916,30
25,-0.6347113577334202,27
26,-1.6570940837144748,45
27,-0.6436622081788453,31
28,-3.462802891330421,79
29,-0.8494364048544081,26
30,-0.8759695186880615,31
31,-11.301923831386697,400
32,-8.650249508602922,400
33,-2.087588780036273,30
34,-0.4753680178489629,13
35,-0.9672458508133642,48
36,-9.38847268202682,400
37,-12.2462966895325,400
38,-1.5480986756832456,55
39,-1.6070423986411766,45
40,-1.4620370698729668,66
41,-1.9043019893447222,47
42,-2.798932701675652,70
43,-11.459655623744826,400
44,-0.8051303714192533,22
45,-0.4424203778247089,42
46,-0.47537939702289217,10
47,-4.021938036244862,132
48,-1.0766329469703788,49
49,-1.066293755245765,46
50,-1.384462169766122,37
51,-2.123359412783692,61
52,-3.2077458613343266,62
53,-1.0387711165120384,25
54,-1.0782892374978916,84
55,-0.7148150821636755,19
56,0.015478834416110665,21
57,-1.2417481321358446,57
58,-1.897927718607192,74
59,-5.200751683098141,211
60,-2.816721507492037,76
61,-1.9731332536458213,51
62,-1.9206503972313549,38
63,-4.058760362607198,130
64,-0.8110433629504383,30
65,-5.8138185049334945,154
66,-0.6469057818211353,19
67,-0.32412378733335934,29
68,-0.5281164271918605,14
69,-1.3522624097061073,31
70,-0.7411020683358898,29
71,-0.6807144236670952,24
72,-0.1335730807706507,13
73,-3.012074859832775,94
74,-0.6692277739887377,40
75,-0.11025078780189718,15
76,-0.4197629269300279,13
77,-0.2981419030804936,37
78,-1.753452295653056,97
79,-0.5037995294808577,21
80,-0.5309138681818324,17
81,-10.978392509045387,400
82,-1.8719366504128163,66
83,-1.393349813295881,51
84,-1.7499614963570622,50
85,-3.639731981754933,125
86,-0.8780546056192094,22
87,-0.9232408454500661,19
88,-11.353650440967753,400
89,-0.6429152811785579,46
90,-1.4228559165693835,76
91,0.04071179200040102,14
92,-4.370415830255897,119
