episode,rewards,lengths
0,-37.42692758198724,200
1,-8.293944759965255,200
2,-5.523678150424569,200
3,-7.865340239287914,200
4,-8.667683139865728,200
5,-9.076485988152752,200
6,-9.563970425817997,200
7,-15.366579287932375,200
8,-9.563897479649489,200
9,-7.671104562449616,200
10,-12.561407009820549,200
11,-9.619847050399208,200
12,-6.880819299138866,200
13,-6.6748154669985444,200
14,-11.45785843523977,200
15,-8.546690150014951,200
16,-9.589778513376713,200
17,-7.313709999517116,200
18,-8.04753261530736,200
19,-6.691894907401267,200
20,-13.102299030823838,200
21,-7.660612279699017,200
22,-8.651061668168177,200
23,-15.36494255239918,200
24,-9.785302062805822,200
25,-8.5734309776101,200
26,-8.425262180336619,200
27,-8.717965853964351,200
28,-9.522432469862716,200
29,-6.755929895969085,200
30,-7.9122620627214735,200
31,-13.866735209658396,200
32,-10.170433113209057,200
33,-11.92393006775752,200
34,-7.6726280139544025,200
35,-8.869870267797939,200
36,-9.540183203773047,200
37,-8.103389522415245,200
38,-10.831364945519635,200
39,-9.67174414076408,200
40,-9.724212206423566,200
41,-12.58698274960313,200
42,-11.808367061210683,200
43,-9.777287955908259,200
44,-10.50141391512784,200
45,-8.794840313448674,200
46,-13.261543071852834,200
47,-17.585079290510496,200
48,-10.041344561145443,200
49,-8.557471070219783,200
50,-13.351273823159167,200
51,-13.080249196895323,200
52,-12.177601958116723,200
53,-8.57243404775448,200
54,-13.895962056020693,200
55,-9.445602284365496,200
56,-9.240901750794603,200
57,-9.591641248659027,200
58,-9.989816058280255,200
59,-10.388791614793297,200
60,-12.163027266298153,200
61,-9.828459528302842,200
62,-11.443787805638589,200
63,-11.953866045701867,200
64,-10.371046844201073,200
65,-11.6510212880346,200
66,-13.970730173922215,200
67,-13.498574167970347,200
68,-8.995286951950849,200
69,-13.67807927124524,200
70,-15.005097045767174,200
71,-10.277762994132356,200
72,-9.134889445726163,200
73,-10.429369543094039,200
74,-8.869723906799976,200
75,-9.114395354784651,200
76,-7.563246173208116,200
77,-13.780068643848681,200
78,-13.537050522300918,200
79,-10.958609310186768,200
80,-11.045176668263418,200
81,-8.73871549688866,200
82,-10.75002855018796,200
83,-9.102052606931704,200
84,-12.2462205546587,200
85,-10.26300524623338,200
86,-13.29886801594544,200
87,-9.99075436216768,200
88,-9.359912546953337,200
89,-16.133099756994643,200
90,-12.756388218369912,200
91,-9.549241992556679,200
92,-13.493557709972174,200
93,-10.608883548559707,200
94,-15.751797348397599,200
95,-12.883909490358961,200
96,-10.876509555732689,200
97,-15.323121271232656,200
98,-12.910186647811786,200
99,-9.83339270652434,200
100,-11.520729868769477,200
101,-9.895165127557123,200
102,-11.553629096027255,200
103,-10.700466086221496,200
104,-10.832367888222187,200
105,-11.191345909751103,200
106,-10.64463913416439,200
107,-12.031900316978437,200
108,-16.392552560644628,200
109,-14.393750221873182,200
110,-11.513976137507482,200
111,-11.63339349493094,200
112,-9.6915733365526,200
113,-11.09054679389095,200
114,-10.711417886748395,200
115,-12.7445309884936,200
116,-11.37658467583927,200
117,-10.690712697292021,200
118,-10.942993560583101,200
119,-11.450661144806405,200
120,-13.600749647359917,200
121,-8.556112735052494,200
122,-9.988862714904242,200
123,-10.92000583307558,200
124,-14.133355572020418,200
125,-10.957148061196282,200
126,-10.796520603230196,200
127,-13.850947100146307,200
128,-11.56336175663184,200
129,-10.331467296226728,200
130,-8.271903016451345,200
131,-9.594763901858082,200
132,-9.805036270375606,200
133,-10.90888416572608,200
134,-12.02987262667376,200
135,-9.665717386877338,200
136,-13.870873589370342,200
137,-9.984132681686138,200
138,-12.130937653861187,200
139,-11.292375430364824,200
140,-11.321357633362593,200
141,-8.49558704754375,200
142,-11.152396786607971,200
